"id","likesCount","ownerProfilePicUrl","ownerUsername","postUrl","repliesCount","text","timestamp"
"18009954599391680","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/355896858_285834553842448_7044448258678049587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5QTE-Si13CYQ7kNvgGZ-q7b&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBB9CHLa7DVE3ym3naFWIY4-epIrNOHflZGZoIO3P6-2Q&oe=6700887C&_nc_sid=2999b8","hectorcoriagonzales2872023","https://www.instagram.com/p/DAYnIOIPFE1/","0","😭😭😭❤️❤️","2024-09-27T04:49:24.000Z"
"17974658150774146","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/355896858_285834553842448_7044448258678049587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5QTE-Si13CYQ7kNvgGZ-q7b&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBB9CHLa7DVE3ym3naFWIY4-epIrNOHflZGZoIO3P6-2Q&oe=6700887C&_nc_sid=2999b8","hectorcoriagonzales2872023","https://www.instagram.com/p/DAYnIOIPFE1/","0","I admire so much Ari i love the colaboration is amazing 💘💘💕💕💕💕","2024-09-27T04:49:59.000Z"
"17968090601789550","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/355896858_285834553842448_7044448258678049587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5QTE-Si13CYQ7kNvgGZ-q7b&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBB9CHLa7DVE3ym3naFWIY4-epIrNOHflZGZoIO3P6-2Q&oe=6700887C&_nc_sid=2999b8","hectorcoriagonzales2872023","https://www.instagram.com/p/DAYnIOIPFE1/","0","Que hermosoooo😍😍😍😍😍","2024-09-27T04:50:06.000Z"
"18314027941090622","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/355896858_285834553842448_7044448258678049587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5QTE-Si13CYQ7kNvgGZ-q7b&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBB9CHLa7DVE3ym3naFWIY4-epIrNOHflZGZoIO3P6-2Q&oe=6700887C&_nc_sid=2999b8","hectorcoriagonzales2872023","https://www.instagram.com/p/DAYnIOIPFE1/","0","Me encantaaaaa amooooo💘💘💘💘💘","2024-09-27T04:50:12.000Z"
"18341862991134058","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/355896858_285834553842448_7044448258678049587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=5QTE-Si13CYQ7kNvgGZ-q7b&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBB9CHLa7DVE3ym3naFWIY4-epIrNOHflZGZoIO3P6-2Q&oe=6700887C&_nc_sid=2999b8","hectorcoriagonzales2872023","https://www.instagram.com/p/DAYnIOIPFE1/","0","WHAT QUEEN 💘💘💕💕💕","2024-09-27T04:50:36.000Z"
"17887444344036154","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/443818097_464141726098873_7741690624914273804_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=u2hylWhmHYoQ7kNvgG6aXso&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYBnVuWXGGuMBA8P14QiuxlXdn7PRCCLkPh5SVwdEaphBg&oe=6700A15B&_nc_sid=2999b8","daily_ayjayneon","https://www.instagram.com/p/DAYnIOIPFE1/","0","I love this collection 😭✨💖💚","2024-09-27T05:21:06.000Z"
"18032152898204410","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/422281750_1854703494953443_8395501694176328388_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=LaziBTc8ALMQ7kNvgFOH2MK&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYDuJXxfljsuf52Ex5pmxrCBn_AD8TxwAAq35i4JySpKTQ&oe=6700B0DC&_nc_sid=2999b8","caponethevirgo","https://www.instagram.com/p/DAYnIOIPFE1/","0","Wait these models are so ethereal","2024-09-27T05:47:06.000Z"
"18312974644089787","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/450140351_1869653046873212_8369586248382378288_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=7v7b4d8zSHIQ7kNvgF33r60&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYAKoyiKlfhz31h5yRqyBDUNHohz-7cqMACNZQEXqanf7A&oe=6700ACA0&_nc_sid=2999b8","chris.__rosas","https://www.instagram.com/p/DAYnIOIPFE1/","0","I’m literally gonna go broke lol but it’s soo worth it 💚🫧🩷","2024-09-27T06:05:09.000Z"
"18050771530904225","0","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/363286731_793061489181431_5863016658085094427_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=Ye3IwRo0OtEQ7kNvgFDuMgh&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYAVrAEyfkLjD49nFeD1k8jfvx0WKdPrTUyEGagIA9MAlA&oe=6700A2D2&_nc_sid=2999b8","ashyrachy","https://www.instagram.com/p/DAYnIOIPFE1/","0","I hope they drop some tutorial on some of the looks! 😍","2024-09-27T06:20:27.000Z"
"17922625484966138","0","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/454830277_1473818083261432_8282089763742103428_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=YnOJ3TbkMJcQ7kNvgFTwElY&_nc_gid=e091653a888e4276854d0612c3e409ff&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AYACaVawyF4HcixsBob6wEWO0zMuY0HewVWWFNgz_NFNFA&oe=67009C3C&_nc_sid=2999b8","hs_andrews","https://www.instagram.com/p/DAYnIOIPFE1/","0","So proud to have worked on the packaging design for this collection. Thank you for the opportunity. 🩷🫧💚","2024-09-27T06:27:10.000Z"
